SiteVisit_ID,sDate,SITEID,Project,Notes,FishSampleType,FI_Shocker_Voltage,DateAdded,AddedBy,LastEdit_by,LastEdit_date,SiteVisit_ID_Legacy,SiteVisit_ID_New
1993-06-23_F_3F044,1993-06-23 00:00:00,3F044,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-23-3F044,1993-06-23_F_3F044
1993-06-23_F_3F045,1993-06-23 00:00:00,3F045,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-23-3F045,1993-06-23_F_3F045
1993-06-23_F_3F085,1993-06-23 00:00:00,3F085,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-23-3F085,1993-06-23_F_3F085
1993-06-28_F_3F078,1993-06-28 00:00:00,3F078,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-28-3F078,1993-06-28_F_3F078
1993-06-28_F_3F079,1993-06-28 00:00:00,3F079,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-28-3F079,1993-06-28_F_3F079
1993-06-28_F_3F080,1993-06-28 00:00:00,3F080,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-28-3F080,1993-06-28_F_3F080
1993-06-29_F_3F086,1993-06-29 00:00:00,3F086,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-29-3F086,1993-06-29_F_3F086
1993-06-29_F_3F087,1993-06-29 00:00:00,3F087,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-29-3F087,1993-06-29_F_3F087
1993-06-29_F_3F088,1993-06-29 00:00:00,3F088,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-29-3F088,1993-06-29_F_3F088
1993-06-30_F_3F018,1993-06-30 00:00:00,3F018,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-30-3F018,1993-06-30_F_3F018
1993-06-30_F_3F019,1993-06-30 00:00:00,3F019,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-30-3F019,1993-06-30_F_3F019
1993-06-30_F_3F020,1993-06-30 00:00:00,3F020,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-06-30-3F020,1993-06-30_F_3F020
1993-07-07_F_3F041,1993-07-07 00:00:00,3F041,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-07-3F041,1993-07-07_F_3F041
1993-07-07_F_3F042,1993-07-07 00:00:00,3F042,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-07-3F042,1993-07-07_F_3F042
1993-07-07_F_3F043,1993-07-07 00:00:00,3F043,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-07-3F043,1993-07-07_F_3F043
1993-07-08_F_2F069,1993-07-08 00:00:00,2F069,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-08-2F069,1993-07-08_F_2F069
1993-07-08_F_2F070,1993-07-08 00:00:00,2F070,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-08-2F070,1993-07-08_F_2F070
1993-07-12_F_2F047,1993-07-12 00:00:00,2F047,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-12-2F047,1993-07-12_F_2F047
1993-07-12_F_2F048,1993-07-12 00:00:00,2F048,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-12-2F048,1993-07-12_F_2F048
1993-07-13_F_2F072_1,1993-07-13 00:00:00,2F072_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-13-2F072_1,1993-07-13_F_2F072_1
1993-07-13_F_2F073,1993-07-13 00:00:00,2F073,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-13-2F073,1993-07-13_F_2F073
1993-07-13_F_2F074,1993-07-13 00:00:00,2F074,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-13-2F074,1993-07-13_F_2F074
1993-07-14_F_2F075,1993-07-14 00:00:00,2F075,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-14-2F075,1993-07-14_F_2F075
1993-07-14_F_2F076,1993-07-14 00:00:00,2F076,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-14-2F076,1993-07-14_F_2F076
1993-07-15_F_2F092,1993-07-15 00:00:00,2F092,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-15-2F092,1993-07-15_F_2F092
1993-07-15_F_2F093,1993-07-15 00:00:00,2F093,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-15-2F093,1993-07-15_F_2F093
1993-07-15_F_2F134,1993-07-15 00:00:00,2F134,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-15-2F134,1993-07-15_F_2F134
1993-07-19_F_2F091,1993-07-19 00:00:00,2F091,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-19-2F091,1993-07-19_F_2F091
1993-07-19_F_2F135,1993-07-19 00:00:00,2F135,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-19-2F135,1993-07-19_F_2F135
1993-07-19_F_2F136,1993-07-19 00:00:00,2F136,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-19-2F136,1993-07-19_F_2F136
1993-07-20_F_2F015,1993-07-20 00:00:00,2F015,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-20-2F015,1993-07-20_F_2F015
1993-07-20_F_2F016,1993-07-20 00:00:00,2F016,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-20-2F016,1993-07-20_F_2F016
1993-07-20_F_2F017,1993-07-20 00:00:00,2F017,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-20-2F017,1993-07-20_F_2F017
1993-07-22_F_2F054,1993-07-22 00:00:00,2F054,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-22-2F054,1993-07-22_F_2F054
1993-07-22_F_2F055,1993-07-22 00:00:00,2F055,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-07-22-2F055,1993-07-22_F_2F055
1993-08-03_F_2F062,1993-08-03 00:00:00,2F062,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-03-2F062,1993-08-03_F_2F062
1993-08-03_F_2F064,1993-08-03 00:00:00,2F064,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-03-2F064,1993-08-03_F_2F064
1993-08-03_F_2F065,1993-08-03 00:00:00,2F065,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-03-2F065,1993-08-03_F_2F065
1993-08-04_F_2F009,1993-08-04 00:00:00,2F009,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-04-2F009,1993-08-04_F_2F009
1993-08-04_F_2F010,1993-08-04 00:00:00,2F010,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-04-2F010,1993-08-04_F_2F010
1993-08-04_F_2F011,1993-08-04 00:00:00,2F011,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-04-2F011,1993-08-04_F_2F011
1993-08-05_F_2F032,1993-08-05 00:00:00,2F032,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-05-2F032,1993-08-05_F_2F032
1993-08-05_F_2F033,1993-08-05 00:00:00,2F033,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-05-2F033,1993-08-05_F_2F033
1993-08-05_F_2F034,1993-08-05 00:00:00,2F034,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-05-2F034,1993-08-05_F_2F034
1993-08-08_F_2F038,1993-08-08 00:00:00,2F038,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-08-2F038,1993-08-08_F_2F038
1993-08-08_F_2F039,1993-08-08 00:00:00,2F039,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-08-2F039,1993-08-08_F_2F039
1993-08-08_F_2F040,1993-08-08 00:00:00,2F040,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-08-2F040,1993-08-08_F_2F040
1993-08-09_F_2F049,1993-08-09 00:00:00,2F049,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-09-2F049,1993-08-09_F_2F049
1993-08-09_F_2F050,1993-08-09 00:00:00,2F050,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-09-2F050,1993-08-09_F_2F050
1993-08-11_F_2F067,1993-08-11 00:00:00,2F067,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-11-2F067,1993-08-11_F_2F067
1993-08-11_F_2F068,1993-08-11 00:00:00,2F068,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-11-2F068,1993-08-11_F_2F068
1993-08-12_F_2F052,1993-08-12 00:00:00,2F052,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-12-2F052,1993-08-12_F_2F052
1993-08-12_F_2F071,1993-08-12 00:00:00,2F071,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-12-2F071,1993-08-12_F_2F071
1993-08-12_F_2F089,1993-08-12 00:00:00,2F089,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-12-2F089,1993-08-12_F_2F089
1993-08-16_F_2F053,1993-08-16 00:00:00,2F053,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-16-2F053,1993-08-16_F_2F053
1993-08-16_F_2F090,1993-08-16 00:00:00,2F090,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-16-2F090,1993-08-16_F_2F090
1993-08-16_F_2F139,1993-08-16 00:00:00,2F139,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-16-2F139,1993-08-16_F_2F139
1993-08-17_F_2F035,1993-08-17 00:00:00,2F035,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-17-2F035,1993-08-17_F_2F035
1993-08-17_F_2F036,1993-08-17 00:00:00,2F036,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-17-2F036,1993-08-17_F_2F036
1993-08-17_F_2F037,1993-08-17 00:00:00,2F037,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-17-2F037,1993-08-17_F_2F037
1993-08-18_F_1F030,1993-08-18 00:00:00,1F030,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-18-1F030,1993-08-18_F_1F030
1993-08-18_F_1F031,1993-08-18 00:00:00,1F031,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-18-1F031,1993-08-18_F_1F031
1993-08-19_F_1F003_1,1993-08-19 00:00:00,1F003_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-19-1F003_1,1993-08-19_F_1F003_1
1993-08-19_F_1F004,1993-08-19 00:00:00,1F004,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-19-1F004,1993-08-19_F_1F004
1993-08-19_F_1F005,1993-08-19 00:00:00,1F005,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-19-1F005,1993-08-19_F_1F005
1993-08-23_F_1F137,1993-08-23 00:00:00,1F137,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-23-1F137,1993-08-23_F_1F137
1993-08-23_F_1F138,1993-08-23 00:00:00,1F138,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-23-1F138,1993-08-23_F_1F138
1993-08-24_F_1F001,1993-08-24 00:00:00,1F001,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-24-1F001,1993-08-24_F_1F001
1993-08-24_F_1F002,1993-08-24 00:00:00,1F002,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-24-1F002,1993-08-24_F_1F002
1993-08-24_F_1F133,1993-08-24 00:00:00,1F133,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1993-08-24-1F133,1993-08-24_F_1F133
1994-06-13_F_1F006,1994-06-13 00:00:00,1F006,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-13-1F006,1994-06-13_F_1F006
1994-06-14_F_3F143,1994-06-14 00:00:00,3F143,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-14-3F143,1994-06-14_F_3F143
1994-06-14_F_3F144,1994-06-14 00:00:00,3F144,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-14-3F144,1994-06-14_F_3F144
1994-06-15_F_3F024,1994-06-15 00:00:00,3F024,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-15-3F024,1994-06-15_F_3F024
1994-06-15_F_3F026,1994-06-15 00:00:00,3F026,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-15-3F026,1994-06-15_F_3F026
1994-06-16_F_3F025,1994-06-16 00:00:00,3F025,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-16-3F025,1994-06-16_F_3F025
1994-06-21_F_3F104,1994-06-21 00:00:00,3F104,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-21-3F104,1994-06-21_F_3F104
1994-06-21_F_3F105,1994-06-21 00:00:00,3F105,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-21-3F105,1994-06-21_F_3F105
1994-06-21_F_3F106,1994-06-21 00:00:00,3F106,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-21-3F106,1994-06-21_F_3F106
1994-06-22_F_3F107,1994-06-22 00:00:00,3F107,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-22-3F107,1994-06-22_F_3F107
1994-06-22_F_3F108,1994-06-22 00:00:00,3F108,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-22-3F108,1994-06-22_F_3F108
1994-06-22_F_3F109,1994-06-22 00:00:00,3F109,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-22-3F109,1994-06-22_F_3F109
1994-06-23_F_3F123,1994-06-23 00:00:00,3F123,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-23-3F123,1994-06-23_F_3F123
1994-06-23_F_3F124,1994-06-23 00:00:00,3F124,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-23-3F124,1994-06-23_F_3F124
1994-06-23_F_3F125,1994-06-23 00:00:00,3F125,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-23-3F125,1994-06-23_F_3F125
1994-06-28_F_3F099,1994-06-28 00:00:00,3F099,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-28-3F099,1994-06-28_F_3F099
1994-06-28_F_3F102,1994-06-28 00:00:00,3F102,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-06-28-3F102,1994-06-28_F_3F102
1994-06-28_F_3F103,1994-06-28 00:00:00,3F103,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-28-3F103,1994-06-28_F_3F103
1994-06-29_F_3F021,1994-06-29 00:00:00,3F021,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-06-29-3F021,1994-06-29_F_3F021
1994-07-05_F_3F098,1994-07-05 00:00:00,3F098,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-05-3F098,1994-07-05_F_3F098
1994-07-05_F_3F101,1994-07-05 00:00:00,3F101,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-05-3F101,1994-07-05_F_3F101
1994-07-06_F_3F022,1994-07-06 00:00:00,3F022,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-06-3F022,1994-07-06_F_3F022
1994-07-06_F_3F097,1994-07-06 00:00:00,3F097,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-06-3F097,1994-07-06_F_3F097
1994-07-07_F_3F023,1994-07-07 00:00:00,3F023,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-07-3F023,1994-07-07_F_3F023
1994-07-07_F_3F100,1994-07-07 00:00:00,3F100,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-07-3F100,1994-07-07_F_3F100
1994-07-11_F_3F126,1994-07-11 00:00:00,3F126,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-07-11-3F126,1994-07-11_F_3F126
1994-07-12_F_3F127,1994-07-12 00:00:00,3F127,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-12-3F127,1994-07-12_F_3F127
1994-07-12_F_3F128,1994-07-12 00:00:00,3F128,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-12-3F128,1994-07-12_F_3F128
1994-07-13_F_2F110,1994-07-13 00:00:00,2F110,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-07-13-2F110,1994-07-13_F_2F110
1994-07-13_F_2F111,1994-07-13 00:00:00,2F111,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-13-2F111,1994-07-13_F_2F111
1994-07-13_F_2F112,1994-07-13 00:00:00,2F112,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-13-2F112,1994-07-13_F_2F112
1994-07-14_F_2F119,1994-07-14 00:00:00,2F119,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-07-14-2F119,1994-07-14_F_2F119
1994-07-14_F_2F120,1994-07-14 00:00:00,2F120,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-14-2F120,1994-07-14_F_2F120
1994-07-14_F_2F121,1994-07-14 00:00:00,2F121,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-14-2F121,1994-07-14_F_2F121
1994-07-18_F_2F129,1994-07-18 00:00:00,2F129,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-18-2F129,1994-07-18_F_2F129
1994-07-20_F_2F129,1994-07-20 00:00:00,2F129,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-07-20-2F129,1994-07-20_F_2F129
1994-07-20_F_2F130,1994-07-20 00:00:00,2F130,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-20-2F130,1994-07-20_F_2F130
1994-07-25_F_2F113,1994-07-25 00:00:00,2F113,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-07-25-2F113,1994-07-25_F_2F113
1994-07-25_F_2F113_1,1994-07-25 00:00:00,2F113_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-07-25-2F113_1,1994-07-25_F_2F113_1
1994-07-25_F_2F114,1994-07-25 00:00:00,2F114,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-07-25-2F114,1994-07-25_F_2F114
1994-07-25_F_2F115,1994-07-25 00:00:00,2F115,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-07-25-2F115,1994-07-25_F_2F115
1994-07-26_F_2F095,1994-07-26 00:00:00,2F095,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-26-2F095,1994-07-26_F_2F095
1994-07-26_F_2F096,1994-07-26 00:00:00,2F096,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-07-26-2F096,1994-07-26_F_2F096
1994-07-27_F_2F094,1994-07-27 00:00:00,2F094,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-07-27-2F094,1994-07-27_F_2F094
1994-08-01_F_2F131,1994-08-01 00:00:00,2F131,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-01-2F131,1994-08-01_F_2F131
1994-08-01_F_2F140,1994-08-01 00:00:00,2F140,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-01-2F140,1994-08-01_F_2F140
1994-08-02_F_2F029,1994-08-02 00:00:00,2F029,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-02-2F029,1994-08-02_F_2F029
1994-08-02_F_2F122,1994-08-02 00:00:00,2F122,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-02-2F122,1994-08-02_F_2F122
1994-08-03_F_1F001,1994-08-03 00:00:00,1F001,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-03-1F001,1994-08-03_F_1F001
1994-08-03_F_1F002,1994-08-03 00:00:00,1F002,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-03-1F002,1994-08-03_F_1F002
1994-08-03_F_1F133,1994-08-03 00:00:00,1F133,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-03-1F133,1994-08-03_F_1F133
1994-08-04_F_1F006,1994-08-04 00:00:00,1F006,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-04-1F006,1994-08-04_F_1F006
1994-08-08_F_1F007,1994-08-08 00:00:00,1F007,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-08-1F007,1994-08-08_F_1F007
1994-08-08_F_1F008,1994-08-08 00:00:00,1F008,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-08-1F008,1994-08-08_F_1F008
1994-08-09_F_1F116,1994-08-09 00:00:00,1F116,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-09-1F116,1994-08-09_F_1F116
1994-08-09_F_1F117,1994-08-09 00:00:00,1F117,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-09-1F117,1994-08-09_F_1F117
1994-08-09_F_1F118,1994-08-09 00:00:00,1F118,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-09-1F118,1994-08-09_F_1F118
1994-08-10_F_2F071,1994-08-10 00:00:00,2F071,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-10-2F071,1994-08-10_F_2F071
1994-08-11_F_2F052,1994-08-11 00:00:00,2F052,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-11-2F052,1994-08-11_F_2F052
1994-08-11_F_2F089,1994-08-11 00:00:00,2F089,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-11-2F089,1994-08-11_F_2F089
1994-08-13_F_1F132,1994-08-13 00:00:00,1F132,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-13-1F132,1994-08-13_F_1F132
1994-08-15_F_1F056,1994-08-15 00:00:00,1F056,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-15-1F056,1994-08-15_F_1F056
1994-08-15_F_1F057,1994-08-15 00:00:00,1F057,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-15-1F057,1994-08-15_F_1F057
1994-08-15_F_1F058,1994-08-15 00:00:00,1F058,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-08-15-1F058,1994-08-15_F_1F058
1994-08-16_F_2F053,1994-08-16 00:00:00,2F053,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-16-2F053,1994-08-16_F_2F053
1994-08-22_F_2F090,1994-08-22 00:00:00,2F090,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-22-2F090,1994-08-22_F_2F090
1994-08-22_F_2F139,1994-08-22 00:00:00,2F139,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-22-2F139,1994-08-22_F_2F139
1994-08-23_F_1F132,1994-08-23 00:00:00,1F132,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1994-08-23-1F132,1994-08-23_F_1F132
1994-08-24_F_2F059,1994-08-24 00:00:00,2F059,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-24-2F059,1994-08-24_F_2F059
1994-08-24_F_2F060,1994-08-24 00:00:00,2F060,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-24-2F060,1994-08-24_F_2F060
1994-08-24_F_2F061,1994-08-24 00:00:00,2F061,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-24-2F061,1994-08-24_F_2F061
1994-08-25_F_2F063,1994-08-25 00:00:00,2F063,FISH,,QUANT,,2001-06-05 17:08:11,,,,1994-08-25-2F063,1994-08-25_F_2F063
1994-08-25_F_2F066,1994-08-25 00:00:00,2F066,FISH,,QUAL,,2001-06-05 17:08:11,,,,1994-08-25-2F066,1994-08-25_F_2F066
1995-06-14_F_3F044,1995-06-14 00:00:00,3F044,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-14-3F044,1995-06-14_F_3F044
1995-06-14_F_3F085,1995-06-14 00:00:00,3F085,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-14-3F085,1995-06-14_F_3F085
1995-06-15_F_3F045,1995-06-15 00:00:00,3F045,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-15-3F045,1995-06-15_F_3F045
1995-06-15_F_3F084,1995-06-15 00:00:00,3F084,FISH,,QUANT,,2001-06-05 17:08:11,,,,1995-06-15-3F084,1995-06-15_F_3F084
1995-06-19_F_3F046,1995-06-19 00:00:00,3F046,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-19-3F046,1995-06-19_F_3F046
1995-06-19_F_3F078,1995-06-19 00:00:00,3F078,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-19-3F078,1995-06-19_F_3F078
1995-06-20_F_3F079,1995-06-20 00:00:00,3F079,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-20-3F079,1995-06-20_F_3F079
1995-06-20_F_3F080,1995-06-20 00:00:00,3F080,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-20-3F080,1995-06-20_F_3F080
1995-06-21_F_3F086,1995-06-21 00:00:00,3F086,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-21-3F086,1995-06-21_F_3F086
1995-06-21_F_3F087,1995-06-21 00:00:00,3F087,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-06-21-3F087,1995-06-21_F_3F087
1995-07-10_F_3F084,1995-07-10 00:00:00,3F084,FISH,,QUANT,,2001-06-05 17:08:11,,,,1995-07-10-3F084,1995-07-10_F_3F084
1995-07-11_F_3F041,1995-07-11 00:00:00,3F041,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-11-3F041,1995-07-11_F_3F041
1995-07-11_F_3F042,1995-07-11 00:00:00,3F042,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-11-3F042,1995-07-11_F_3F042
1995-07-11_F_3F043,1995-07-11 00:00:00,3F043,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-11-3F043,1995-07-11_F_3F043
1995-07-12_F_3F018,1995-07-12 00:00:00,3F018,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-12-3F018,1995-07-12_F_3F018
1995-07-12_F_3F019,1995-07-12 00:00:00,3F019,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-12-3F019,1995-07-12_F_3F019
1995-07-12_F_3F020,1995-07-12 00:00:00,3F020,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-12-3F020,1995-07-12_F_3F020
1995-07-13_F_2F072,1995-07-13 00:00:00,2F072,FISH,,NA,,2001-06-05 17:08:11,,,,1995-07-13-2F072,1995-07-13_F_2F072
1995-07-13_F_2F093,1995-07-13 00:00:00,2F093,FISH,,QUANT,,2001-06-05 17:08:11,,,,1995-07-13-2F093,1995-07-13_F_2F093
1995-07-24_F_2F075,1995-07-24 00:00:00,2F075,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-24-2F075,1995-07-24_F_2F075
1995-07-24_F_2F076,1995-07-24 00:00:00,2F076,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-24-2F076,1995-07-24_F_2F076
1995-07-25_F_2F091,1995-07-25 00:00:00,2F091,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-25-2F091,1995-07-25_F_2F091
1995-07-25_F_2F136,1995-07-25 00:00:00,2F136,FISH,,QUAL,,2001-06-05 17:08:11,,,,1995-07-25-2F136,1995-07-25_F_2F136
